Date,Week,Advertiser,Channel,Channel / Tactic,Country,Currency,Website,Tactic,Brand,Booked Impressions,Clicks,Commissions (Local),Commissions (USD),Impressions,Media Cost (Local),Media Cost (USD),Net Items,New Users,Orders,Orders/Click,Quantity,Revenue (Local),Revenue (USD),Sales (Local),Sales (USD),Sessions,Transactions,Video Completions,Video Plays
2017-01-03,2017-01-01,Brand A - CA - EN,Display,Display - Equity,CA,CAD,Exponential,Equity,Brand A,0.0,0.0,,,263.0,0.68,0.51,,1.0,,,,0.0,0.0,,,9.0,0.0,0.0,0.0
2017-01-03,2017-01-01,Brand A - CA - EN,Display,Display - Equity,CA,CAD,QuantCast,Equity,Brand A,0.0,33.0,,,23883.0,0.04,0.03,,4.0,,,,0.0,0.0,,,37.0,0.0,0.0,0.0
2017-01-03,2017-01-01,Brand A - CA - EN,Display,Display - Equity,CA,CAD,Refinery29.com,Equity,Brand A,0.0,0.0,,,7.0,0.1,0.07,,1.0,,,,0.0,0.0,,,3.0,0.0,0.0,0.0
2017-01-03,2017-01-01,Brand A - CA - EN,Display,Display - Equity,CA,CAD,Who What Wear,Equity,Brand A,0.0,0.0,,,13.0,0.0,0.0,,0.0,,,,0.0,0.0,,,5.0,0.0,0.0,0.0
2017-01-03,2017-01-01,Brand A - CA - EN,Display,Display - Remarketing,CA,CAD,Criteo,Remarketing,Brand A,,4607.0,,,828430.0,1941.64,1438.25,,126.0,,,,2613.82,1936.16,,,4376.0,32.0,,
2017-01-03,2017-01-01,Brand A - CA - EN,Paid Search,Brand - Paid Search,CA,CAD,Bing,Brand,Brand A,,427.0,,,1250.0,44.52,32.98,,205.0,,,,280.0,207.41,,,437.0,3.0,,
2017-01-03,2017-01-01,Brand A - CA - EN,Social,Social - Equity,CA,CAD,Facebook,Equity,Brand A,,,,,,,,,0.0,,,,0.0,0.0,,,9.0,0.0,,
2017-01-03,2017-01-01,Brand A - CA - EN,Social,Social - Remarketing,CA,CAD,Facebook,Remarketing,Brand A,,,,,,,,,1.0,,,,227.5,168.52,,,225.0,3.0,,
2017-01-03,2017-01-01,Brand A - CA - EN,Social,Social - Remarketing,CA,CAD,Instagram,Remarketing,Brand A,,,,,,,,,1.0,,,,212.5,157.41,,,25.0,1.0,,
2017-01-03,2017-01-01,Brand A - CA - FR,Display,Display - Equity,CA,CAD,Exponential,Equity,Brand A,,,,,,,0.0,,0.0,,,,0.0,0.0,,,1.0,0.0,,
2017-01-03,2017-01-01,Brand A - CA - FR,Display,Display - Equity,CA,CAD,QuantCast,Equity,Brand A,0.0,0.0,,,5.0,0.01,0.01,,0.0,,,,0.0,0.0,,,4.0,0.0,0.0,0.0
2017-01-03,2017-01-01,Brand A - CA - FR,Display,Display - Remarketing,CA,CAD,Criteo,Remarketing,Brand A,,,,,,0.0,,,6.0,,,,0.0,0.0,,,142.0,0.0,,
2017-01-03,2017-01-01,Brand A - UK,Affiliates,Affiliates - Affiliates,UK,GBP,LinkShare,Affiliates,Brand A,,82.0,81.24,118.61,1.0,81.24,118.61,19.0,29.0,13.0,56.1,19.0,1572.47,2295.81,1321.88,1929.94,78.0,14.0,,
2017-01-03,2017-01-01,Brand A - UK,Display,Display - Equity,UK,GBP,Exponential,Equity,Brand A,0.0,0.0,,,58.0,0.0,0.0,,0.0,,,,0.0,0.0,,,1.0,0.0,0.0,0.0
2017-01-03,2017-01-01,Brand A - UK,Display,Display - Equity,UK,GBP,GQ,Equity,Brand A,,,,,,,0.0,,0.0,,,,0.0,0.0,,,1.0,0.0,,
2017-01-03,2017-01-01,Brand A - UK,Display,Display - Equity,UK,GBP,QuantCast,Equity,Brand A,0.0,10.0,,,7063.0,13.93,20.33,,4.0,,,,80.0,116.8,,,37.0,1.0,0.0,0.0
2017-01-03,2017-01-01,Brand A - UK,Display,Display - Equity,UK,GBP,Who What Wear,Equity,Brand A,0.0,0.0,,,1.0,0.04,0.05,,,,,,,0.0,,,,,0.0,0.0
2017-01-03,2017-01-01,Brand A - UK,Display,Display - Equity,UK,GBP,affiliatewindow.co.uk,Equity,Brand A,,,,,,,0.0,,0.0,,,,0.0,0.0,,,1.0,0.0,,
2017-01-03,2017-01-01,Brand A - UK,Display,Display - Remarketing,UK,GBP,Criteo,Remarketing,Brand A,,1953.0,,,235841.0,482.94,705.09,,45.0,,,,1982.96,2895.12,,,1836.0,36.0,,
2017-01-03,2017-01-01,Brand A - UK,Paid Search,Brand - Paid Search,UK,GBP,Bing,Brand,Brand A,,282.0,,,1027.0,89.01,129.96,,161.0,,,,605.87,884.57,,,283.0,8.0,,
2017-01-03,2017-01-01,Brand A - UK,Social,Social - Equity,UK,GBP,Facebook,Equity,Brand A,,,,,,,,,0.0,,,,0.0,0.0,,,6.0,0.0,,
2017-01-03,2017-01-01,Brand A - UK,Social,Social - Remarketing,UK,GBP,Facebook,Remarketing,Brand A,,,,,,,,,125.0,,,,182.94,267.09,,,457.0,4.0,,
2017-01-03,2017-01-01,Brand A - UK,Social,Social - Remarketing,UK,GBP,Instagram,Remarketing,Brand A,,,,,,,,,0.0,,,,0.0,0.0,,,6.0,0.0,,
2017-01-03,2017-01-01,Brand A - US,Affiliates,Affiliates - Affiliates,CA,CAD,LinkShare,Affiliates,Brand A,,,,,,,,,9.0,,,,0.0,0.0,,,35.0,0.0,,
2017-01-03,2017-01-01,Brand A - US,Affiliates,Affiliates - Affiliates,UK,GBP,LinkShare,Affiliates,Brand A,,,,,,,,,21.0,,,,112.94,164.89,,,80.0,2.0,,
2017-01-03,2017-01-01,Brand A - US,Affiliates,Affiliates - Affiliates,US,USD,LinkShare,Affiliates,Brand A,,5542.0,1466.91,1466.91,2714.0,1466.91,1466.91,494.0,985.0,282.0,281.31,496.0,16017.99,16017.99,24308.47,24308.47,4855.0,170.0,,
2017-01-03,2017-01-01,Brand A - US,Display,Display - Equity,US,USD,Exponential,Equity,Brand A,0.0,0.0,,,568.0,0.0,0.0,,3.0,,,,0.0,0.0,,,14.0,0.0,0.0,0.0
2017-01-03,2017-01-01,Brand A - US,Display,Display - Equity,US,USD,GQ,Equity,Brand A,,,,,,,0.0,,0.0,,,,0.0,0.0,,,5.0,0.0,,
2017-01-03,2017-01-01,Brand A - US,Display,Display - Equity,US,USD,QuantCast,Equity,Brand A,0.0,238.0,,,107678.0,298.79,298.79,,124.0,,,,262.94,262.94,,,196.0,3.0,0.0,0.0
2017-01-03,2017-01-01,Brand A - US,Display,Display - Equity,US,USD,Refinery29.com,Equity,Brand A,,,,,,,0.0,,0.0,,,,0.0,0.0,,,1.0,0.0,,
2017-01-03,2017-01-01,Brand A - US,Display,Display - Equity,US,USD,Who What Wear,Equity,Brand A,0.0,2.0,,,2.0,0.0,0.0,,0.0,,,,0.0,0.0,,,5.0,0.0,0.0,0.0
2017-01-03,2017-01-01,Brand A - US,Display,Display - Remarketing,US,USD,Criteo,Remarketing,Brand A,,9881.0,,,1444749.0,4944.6,4944.6,,187.0,,,,6835.46,6835.46,,,8592.0,85.0,,
2017-01-03,2017-01-01,Brand A - US,Paid Search,Brand - Paid Search,US,USD,Bing,Brand,Brand A,,943.0,,,4868.0,206.45,206.45,,465.0,,,,1675.7,1675.7,,,974.0,21.0,,
2017-01-03,2017-01-01,Brand A - US,Paid Search,Brand - Paid Search,US,USD,Yahoo,Brand,Brand A,,440.0,,,1566.0,51.24,51.24,,176.0,,,,728.98,728.98,,,369.0,9.0,,
2017-01-03,2017-01-01,Brand A - US,Social,Social - Equity,US,USD,Facebook,Equity,Brand A,,,,,,,,,0.0,,,,0.0,0.0,,,9.0,0.0,,
2017-01-03,2017-01-01,Brand A - US,Social,Social - Remarketing,US,USD,Facebook,Remarketing,Brand A,,,,,,,,,551.0,,,,1339.91,1339.91,,,3514.0,18.0,,
2017-01-03,2017-01-01,Brand A - US,Social,Social - Remarketing,US,USD,Instagram,Remarketing,Brand A,,,,,,,,,0.0,,,,0.0,0.0,,,21.0,0.0,,
2017-01-03,2017-01-01,Brand A Brand CA,Paid Search,Paid Search - Brand,CA,CAD,Adwords,Brand,Brand A,,7782.0,,,29684.0,1378.5,1021.11,,3609.0,,,,9748.1,7220.81,,,9611.0,105.0,,
2017-01-03,2017-01-01,Brand A Brand US,Paid Search,Paid Search - Brand,US,USD,Adwords,Brand,Brand A,,17258.0,,,94739.0,4287.86,4287.86,,9579.0,,,,27379.1,27379.1,,,23301.0,328.0,,
2017-01-03,2017-01-01,Brand A Nonbrand CA,Paid Search,Paid Search - Unbranded,CA,CAD,Adwords,Unbranded,Brand A,,282.0,,,39825.0,232.67,172.35,,174.0,,,,408.0,302.22,,,425.0,4.0,,
2017-01-03,2017-01-01,Brand A Nonbrand US,Paid Search,Paid Search - Unbranded,US,USD,Adwords,Unbranded,Brand A,,1412.0,,,281610.0,1388.47,1388.47,,550.0,,,,750.0,750.0,,,1857.0,9.0,,
2017-01-03,2017-01-01,Brand A Shopping CA,Paid Search,Paid Search - PLA,CA,CAD,Adwords,PLA,Brand A,,704.0,,,57661.0,644.99,477.77,,319.0,,,,451.98,334.8,,,763.0,5.0,,
2017-01-03,2017-01-01,Brand A Shopping US,Paid Search,Paid Search - PLA,US,USD,Adwords,PLA,Brand A,,3747.0,,,368069.0,1922.48,1922.48,,1917.0,,,,4402.06,4402.06,,,4223.0,59.0,,
2017-01-03,2017-01-01,Brand B CA,Paid Search,Paid Search - Brand,CA,CAD,Adwords,Brand,Brand B,,5436.0,,,27350.0,421.66,312.34,,2199.0,,,,11794.69,8736.81,,,6546.0,180.0,,
2017-01-03,2017-01-01,Brand B CA,Paid Search,Paid Search - Unbranded,CA,CAD,Adwords,Unbranded,Brand B,,239.0,,,19830.0,300.14,222.33,,141.0,,,,0.0,0.0,,,252.0,0.0,,
2017-01-03,2017-01-01,Brand B US,Paid Search,Paid Search - Brand,US,USD,Adwords,Brand,Brand B,,2382.0,,,34145.0,477.09,477.09,,1348.0,,,,4063.01,4063.01,,,3008.0,96.0,,
2017-01-03,2017-01-01,Brand B US,Paid Search,Paid Search - Unbranded,US,USD,Adwords,Unbranded,Brand B,,0.0,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,1.0,0.0,,
2017-01-03,2017-01-01,Brand B - CA - US,Display,Display - Remarketing,CA,CAD,Criteo,Remarketing,Brand B,,1.0,,,0.0,0.25,0.19,,0.0,,,,95.06,70.41,,,45.0,2.0,,
2017-01-03,2017-01-01,Brand B - CA - US,Paid Search,Brand - Paid Search,CA,CAD,Bing,Brand,Brand B,,223.0,,,618.0,10.22,7.57,,78.0,,,,370.39,274.36,,,221.0,7.0,,
2017-01-03,2017-01-01,Brand B - CA - US,Social,Social - Equity,CA,CAD,Facebook,Equity,Brand B,,,,,,,,,0.0,,,,0.0,0.0,,,2.0,0.0,,
2017-01-03,2017-01-01,Brand B - CA - US,Social,Social - Remarketing,CA,CAD,Facebook,Remarketing,Brand B,,,,,,,,,17.0,,,,0.0,0.0,,,50.0,0.0,,
2017-01-03,2017-01-01,Brand B - US,Display,Display - Remarketing,US,USD,Criteo,Remarketing,Brand B,,0.0,,,0.0,0.0,0.0,,1.0,,,,99.76,99.76,,,46.0,2.0,,
2017-01-03,2017-01-01,Brand B - US,Paid Search,Brand - Paid Search,US,USD,Bing,Brand,Brand B,,164.0,,,1257.0,18.69,18.69,,83.0,,,,174.44,174.44,,,164.0,4.0,,
2017-01-03,2017-01-01,Brand B - US,Social,Social - Equity,US,USD,Facebook,Equity,Brand B,,,,,,,,,0.0,,,,0.0,0.0,,,2.0,0.0,,
2017-01-03,2017-01-01,Brand B - US,Social,Social - Remarketing,US,USD,Facebook,Remarketing,Brand B,,,,,,,,,0.0,,,,0.0,0.0,,,7.0,0.0,,
2017-01-03,2017-01-01,Brand A - Other,Paid Search,Paid Search - Brand,CA,CAD,Adwords,Brand,Brand A,,0.0,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,1.0,0.0,,
2017-01-03,2017-01-01,Brand A - Other,Paid Search,Paid Search - Brand,UK,GBP,Adwords,Brand,Brand A,,1037.0,,,14867.0,167.29,244.24,,547.0,,,,1731.22,2527.58,,,1281.0,22.0,,
2017-01-03,2017-01-01,Brand A - Other,Paid Search,Paid Search - Brand,US,USD,Adwords,Brand,Brand A,,0.0,,,0.0,0.0,0.0,,3.0,,,,0.0,0.0,,,3.0,0.0,,
2017-01-03,2017-01-01,Brand A - Other,Paid Search,Paid Search - Unbranded,CA,CAD,Adwords,Unbranded,Brand A,,0.0,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,1.0,0.0,,
2017-01-03,2017-01-01,Brand A - Other,Paid Search,Paid Search - Unbranded,UK,GBP,Adwords,Unbranded,Brand A,,3772.0,,,58646.0,615.68,898.89,,2041.0,,,,6857.05,10011.29,,,4744.0,103.0,,
2017-01-04,2017-01-01,Brand A - CA - EN,Affiliates,Affiliates - Affiliates,CA,CAD,LinkShare,Affiliates,Brand A,,712.0,424.63,314.54,1127.0,424.63,314.54,93.0,285.0,51.0,108.5,95.0,2530.26,1874.27,3983.9,2951.04,795.0,29.0,,
2017-01-04,2017-01-01,Brand A - CA - EN,Affiliates,Affiliates - Affiliates,US,USD,LinkShare,Affiliates,Brand A,,,,,,,,,1.0,,,,0.0,0.0,,,1.0,0.0,,
2017-01-04,2017-01-01,Brand A - CA - EN,Display,Display - Equity,CA,CAD,Exponential,Equity,Brand A,0.0,0.0,,,163.0,0.42,0.31,,0.0,,,,0.0,0.0,,,8.0,0.0,0.0,0.0
2017-01-04,2017-01-01,Brand A - CA - EN,Display,Display - Equity,CA,CAD,GQ,Equity,Brand A,,,,,,,0.0,,0.0,,,,0.0,0.0,,,2.0,0.0,,
2017-01-04,2017-01-01,Brand A - CA - EN,Display,Display - Equity,CA,CAD,QuantCast,Equity,Brand A,0.0,29.0,,,23483.0,0.01,0.01,,2.0,,,,0.0,0.0,,,34.0,0.0,0.0,0.0
2017-01-04,2017-01-01,Brand A - CA - EN,Display,Display - Equity,CA,CAD,Refinery29.com,Equity,Brand A,,,,,,,0.0,,0.0,,,,0.0,0.0,,,1.0,0.0,,
2017-01-04,2017-01-01,Brand A - CA - EN,Display,Display - Equity,CA,CAD,Who What Wear,Equity,Brand A,,,,,,,0.0,,0.0,,,,119.97,88.87,,,3.0,1.0,,
2017-01-04,2017-01-01,Brand A - CA - EN,Display,Display - Remarketing,CA,CAD,Criteo,Remarketing,Brand A,,4630.0,,,799767.0,2000.68,1481.99,,95.0,,,,4187.94,3102.18,,,4316.0,52.0,,
2017-01-04,2017-01-01,Brand A - CA - EN,Paid Search,Brand - Paid Search,CA,CAD,Bing,Brand,Brand A,,365.0,,,1047.0,34.72,25.72,,164.0,,,,720.41,533.64,,,392.0,7.0,,
2017-01-04,2017-01-01,Brand A - CA - EN,Social,Social - Equity,CA,CAD,Facebook,Equity,Brand A,,,,,,,,,0.0,,,,0.0,0.0,,,8.0,0.0,,
2017-01-04,2017-01-01,Brand A - CA - EN,Social,Social - Remarketing,CA,CAD,Facebook,Remarketing,Brand A,,,,,,,,,2.0,,,,290.5,215.19,,,201.0,3.0,,
2017-01-04,2017-01-01,Brand A - CA - EN,Social,Social - Remarketing,CA,CAD,Instagram,Remarketing,Brand A,,,,,,,,,0.0,,,,0.0,0.0,,,14.0,0.0,,
2017-01-04,2017-01-01,Brand A - CA - FR,Display,Display - Equity,CA,CAD,Exponential,Equity,Brand A,,,,,,,0.0,,0.0,,,,0.0,0.0,,,2.0,0.0,,
2017-01-04,2017-01-01,Brand A - CA - FR,Display,Display - Equity,CA,CAD,QuantCast,Equity,Brand A,0.0,0.0,,,9.0,0.02,0.02,,1.0,,,,0.0,0.0,,,7.0,0.0,0.0,0.0
2017-01-04,2017-01-01,Brand A - CA - FR,Display,Display - Remarketing,CA,CAD,Criteo,Remarketing,Brand A,,,,,,0.0,,,6.0,,,,76.23,56.47,,,150.0,2.0,,
2017-01-04,2017-01-01,Brand A - UK,Affiliates,Affiliates - Affiliates,UK,GBP,LinkShare,Affiliates,Brand A,,97.0,55.29,80.72,1.0,55.29,80.72,19.0,30.0,14.0,50.0,19.0,684.27,999.03,921.43,1345.29,77.0,12.0,,
2017-01-04,2017-01-01,Brand A - UK,Display,Display - Equity,UK,GBP,Exponential,Equity,Brand A,0.0,0.0,,,59.0,0.0,0.0,,,,,,,0.0,,,,,0.0,0.0
2017-01-04,2017-01-01,Brand A - UK,Display,Display - Equity,UK,GBP,QuantCast,Equity,Brand A,0.0,7.0,,,7174.0,14.12,20.61,,2.0,,,,0.0,0.0,,,31.0,0.0,0.0,0.0
2017-01-04,2017-01-01,Brand A - UK,Display,Display - Equity,UK,GBP,affiliatewindow.co.uk,Equity,Brand A,,,,,,,0.0,,0.0,,,,0.0,0.0,,,3.0,0.0,,
2017-01-04,2017-01-01,Brand A - UK,Display,Display - Remarketing,UK,GBP,Criteo,Remarketing,Brand A,,2017.0,,,245066.0,558.51,815.43,,52.0,,,,1420.48,2073.9,,,1871.0,25.0,,
2017-01-04,2017-01-01,Brand A - UK,Paid Search,Brand - Paid Search,UK,GBP,Bing,Brand,Brand A,,248.0,,,859.0,76.54,111.74,,143.0,,,,149.96,218.94,,,244.0,3.0,,
2017-01-04,2017-01-01,Brand A - UK,Social,Social - Equity,UK,GBP,Facebook,Equity,Brand A,,,,,,,,,0.0,,,,0.0,0.0,,,5.0,0.0,,
2017-01-04,2017-01-01,Brand A - UK,Social,Social - Remarketing,UK,GBP,Facebook,Remarketing,Brand A,,,,,,,,,123.0,,,,520.9,760.51,,,477.0,7.0,,
2017-01-04,2017-01-01,Brand A - UK,Social,Social - Remarketing,UK,GBP,Instagram,Remarketing,Brand A,,,,,,,,,0.0,,,,0.0,0.0,,,3.0,0.0,,
2017-01-04,2017-01-01,Brand A - UK,Social,Social - Remarketing,UK,GBP,Instagram,Remarketing,Brand A,,,,,,,,,1.0,,,,0.0,0.0,,,2.0,0.0,,
2017-01-04,2017-01-01,Brand A - US,Affiliates,Affiliates - Affiliates,CA,CAD,LinkShare,Affiliates,Brand A,,,,,,,,,10.0,,,,0.0,0.0,,,33.0,0.0,,
2017-01-04,2017-01-01,Brand A - US,Affiliates,Affiliates - Affiliates,UK,GBP,LinkShare,Affiliates,Brand A,,,,,,,,,16.0,,,,0.0,0.0,,,77.0,0.0,,
2017-01-04,2017-01-01,Brand A - US,Affiliates,Affiliates - Affiliates,US,USD,LinkShare,Affiliates,Brand A,,4874.0,1404.06,1404.06,2550.0,1404.06,1404.06,511.0,840.0,296.0,301.94,512.0,19438.4,19438.4,22580.22,22580.22,4619.0,222.0,,
2017-01-04,2017-01-01,Brand A - US,Display,Display - Equity,US,USD,Exponential,Equity,Brand A,0.0,0.0,,,406.0,0.0,0.0,,3.0,,,,0.0,0.0,,,10.0,0.0,0.0,0.0
2017-01-04,2017-01-01,Brand A - US,Display,Display - Equity,US,USD,GQ,Equity,Brand A,0.0,0.0,,,2.0,0.0,0.0,,1.0,,,,0.0,0.0,,,7.0,0.0,0.0,0.0
2017-01-04,2017-01-01,Brand A - US,Display,Display - Equity,US,USD,QuantCast,Equity,Brand A,0.0,316.0,,,106503.0,297.04,297.04,,155.0,,,,104.12,104.12,,,220.0,1.0,0.0,0.0
2017-01-04,2017-01-01,Brand A - US,Display,Display - Equity,US,USD,Refinery29.com,Equity,Brand A,0.0,1.0,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,2.0,0.0,0.0,0.0
2017-01-04,2017-01-01,Brand A - US,Display,Display - Equity,US,USD,The Zoe Report,Equity,Brand A,0.0,1.0,,,2.0,0.09,0.09,,,,,,,0.0,,,,,0.0,0.0
2017-01-04,2017-01-01,Brand A - US,Display,Display - Equity,US,USD,Twitter,Equity,Brand A,0.0,1.0,,,0.0,0.0,0.0,,,,,,,0.0,,,,,0.0,0.0
2017-01-04,2017-01-01,Brand A - US,Display,Display - Equity,US,USD,Who What Wear,Equity,Brand A,0.0,3.0,,,0.0,0.0,0.0,,1.0,,,,0.0,0.0,,,4.0,0.0,0.0,0.0
2017-01-04,2017-01-01,Brand A - US,Display,Display - Equity,US,USD,wmagazine.com,Equity,Brand A,0.0,0.0,,,4.0,0.0,0.0,,,,,,,0.0,,,,,0.0,0.0
2017-01-04,2017-01-01,Brand A - US,Display,Display - Remarketing,US,USD,Criteo,Remarketing,Brand A,,7394.0,,,981959.0,3023.77,3023.77,,121.0,,,,10116.44,10116.44,,,7370.0,127.0,,
2017-01-04,2017-01-01,Brand A - US,Paid Search,Brand - Paid Search,US,USD,Bing,Brand,Brand A,,1045.0,,,6210.0,236.13,236.13,,507.0,,,,2476.76,2476.76,,,990.0,27.0,,
2017-01-04,2017-01-01,Brand A - US,Paid Search,Brand - Paid Search,US,USD,Yahoo,Brand,Brand A,,418.0,,,1531.0,49.97,49.97,,147.0,,,,511.49,511.49,,,336.0,8.0,,
2017-01-04,2017-01-01,Brand A - US,Social,Social - Equity,US,USD,Facebook,Equity,Brand A,,,,,,,,,0.0,,,,0.0,0.0,,,10.0,0.0,,
2017-01-04,2017-01-01,Brand A - US,Social,Social - Equity,US,USD,Instagram,Equity,Brand A,,,,,,,,,0.0,,,,0.0,0.0,,,1.0,0.0,,
2017-01-04,2017-01-01,Brand A - US,Social,Social - Remarketing,US,USD,Facebook,Remarketing,Brand A,,,,,,,,,455.0,,,,1893.69,1893.69,,,3018.0,22.0,,
2017-01-04,2017-01-01,Brand A - US,Social,Social - Remarketing,US,USD,Instagram,Remarketing,Brand A,,,,,,,,,0.0,,,,0.0,0.0,,,21.0,0.0,,
2017-01-04,2017-01-01,Brand A Brand CA,Paid Search,Paid Search - Brand,CA,CAD,Adwords,Brand,Brand A,,7823.0,,,28168.0,1321.72,979.05,,3669.0,,,,12829.31,9503.19,,,9626.0,144.0,,
2017-01-04,2017-01-01,Brand A Brand US,Paid Search,Paid Search - Brand,US,USD,Adwords,Brand,Brand A,,15983.0,,,87021.0,4164.62,4164.62,,8799.0,,,,32017.83,32017.83,,,21481.0,363.0,,
2017-01-04,2017-01-01,Brand A Nonbrand CA,Paid Search,Paid Search - Unbranded,CA,CAD,Adwords,Unbranded,Brand A,,256.0,,,39178.0,238.95,177.0,,156.0,,,,0.0,0.0,,,364.0,0.0,,
2017-01-04,2017-01-01,Brand A Nonbrand US,Paid Search,Paid Search - Unbranded,US,USD,Adwords,Unbranded,Brand A,,1305.0,,,277520.0,1306.14,1306.14,,471.0,,,,832.5,832.5,,,1699.0,9.0,,
2017-01-04,2017-01-01,Brand A Shopping CA,Paid Search,Paid Search - PLA,CA,CAD,Adwords,PLA,Brand A,,448.0,,,43311.0,447.83,331.73,,202.0,,,,289.15,214.19,,,506.0,3.0,,
2017-01-04,2017-01-01,Brand A Shopping US,Paid Search,Paid Search - PLA,US,USD,Adwords,PLA,Brand A,,3832.0,,,363714.0,1922.48,1922.48,,2017.0,,,,4517.74,4517.74,,,4232.0,64.0,,
2017-01-04,2017-01-01,Brand B CA,Paid Search,Paid Search - Brand,CA,CAD,Adwords,Brand,Brand B,,5450.0,,,22321.0,313.66,232.34,,2154.0,,,,9403.26,6965.38,,,6433.0,137.0,,
2017-01-04,2017-01-01,Brand B CA,Paid Search,Paid Search - Unbranded,CA,CAD,Adwords,Unbranded,Brand B,,500.0,,,45605.0,643.7,476.81,,277.0,,,,150.95,111.81,,,449.0,3.0,,
2017-01-04,2017-01-01,Brand B US,Paid Search,Paid Search - Brand,US,USD,Adwords,Brand,Brand B,,2288.0,,,30727.0,468.44,468.44,,1229.0,,,,5484.94,5484.94,,,2929.0,124.0,,
2017-01-04,2017-01-01,Brand B US,Paid Search,Paid Search - Unbranded,US,USD,Adwords,Unbranded,Brand B,,0.0,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,4.0,0.0,,
2017-01-04,2017-01-01,Brand B - CA - US,Display,Display - Remarketing,CA,CAD,Criteo,Remarketing,Brand B,,3.0,,,21.0,0.75,0.56,,5.0,,,,88.98,65.91,,,139.0,2.0,,
2017-01-04,2017-01-01,Brand B - CA - US,Paid Search,Brand - Paid Search,CA,CAD,Bing,Brand,Brand B,,251.0,,,601.0,12.63,9.35,,103.0,,,,446.69,330.88,,,236.0,9.0,,
2017-01-04,2017-01-01,Brand B - CA - US,Social,Social - Equity,CA,CAD,Facebook,Equity,Brand B,,,,,,,,,1.0,,,,0.0,0.0,,,3.0,0.0,,
2017-01-04,2017-01-01,Brand B - CA - US,Social,Social - Remarketing,CA,CAD,Facebook,Remarketing,Brand B,,,,,,,,,18.0,,,,64.99,48.14,,,59.0,1.0,,
2017-01-04,2017-01-01,Brand B - US,Display,Display - Remarketing,US,USD,Criteo,Remarketing,Brand B,,0.0,,,12.0,0.0,0.0,,3.0,,,,234.52,234.52,,,140.0,6.0,,
2017-01-04,2017-01-01,Brand B - US,Paid Search,Brand - Paid Search,US,USD,Bing,Brand,Brand B,,158.0,,,1158.0,16.92,16.92,,72.0,,,,394.77,394.77,,,151.0,8.0,,
2017-01-04,2017-01-01,Brand B - US,Social,Social - Equity,US,USD,Facebook,Equity,Brand B,,,,,,,,,0.0,,,,0.0,0.0,,,2.0,0.0,,
2017-01-04,2017-01-01,Brand B - US,Social,Social - Remarketing,US,USD,Facebook,Remarketing,Brand B,,,,,,,,,0.0,,,,0.0,0.0,,,8.0,0.0,,
2017-01-04,2017-01-01,Brand A - Other,Paid Search,Paid Search - Brand,CA,CAD,Adwords,Brand,Brand A,,0.0,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,1.0,0.0,,
2017-01-04,2017-01-01,Brand A - Other,Paid Search,Paid Search - Brand,UK,GBP,Adwords,Brand,Brand A,,929.0,,,15534.0,145.05,211.77,,525.0,,,,2070.9,3023.51,,,1174.0,26.0,,
2017-01-04,2017-01-01,Brand A - Other,Paid Search,Paid Search - Brand,US,USD,Adwords,Brand,Brand A,,0.0,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,1.0,0.0,,
2017-01-04,2017-01-01,Brand A - Other,Paid Search,Paid Search - Unbranded,CA,CAD,Adwords,Unbranded,Brand A,,0.0,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,1.0,0.0,,
2017-01-04,2017-01-01,Brand A - Other,Paid Search,Paid Search - Unbranded,UK,GBP,Adwords,Unbranded,Brand A,,3477.0,,,53846.0,531.14,775.46,,1866.0,,,,6142.26,8967.7,,,4300.0,90.0,,
2017-01-05,2017-01-01,Brand A - CA - EN,Affiliates,Affiliates - Affiliates,CA,CAD,LinkShare,Affiliates,Brand A,,1518.0,506.02,374.83,946.0,506.02,374.83,132.0,508.0,69.0,87.87,137.0,4653.14,3446.77,4957.8,3672.44,1255.0,51.0,,
2017-01-05,2017-01-01,Brand A - CA - EN,Affiliates,Affiliates - Affiliates,US,USD,LinkShare,Affiliates,Brand A,,,,,,,,,0.0,,,,0.0,0.0,,,1.0,0.0,,
2017-01-05,2017-01-01,Brand A - CA - EN,Display,Display - Equity,CA,CAD,Exponential,Equity,Brand A,0.0,0.0,,,158.0,0.41,0.3,,0.0,,,,0.0,0.0,,,7.0,0.0,0.0,0.0
2017-01-05,2017-01-01,Brand A - CA - EN,Display,Display - Equity,CA,CAD,GQ,Equity,Brand A,,,,,,,0.0,,0.0,,,,0.0,0.0,,,1.0,0.0,,
2017-01-05,2017-01-01,Brand A - CA - EN,Display,Display - Equity,CA,CAD,QuantCast,Equity,Brand A,0.0,23.0,,,22823.0,0.01,0.01,,7.0,,,,0.0,0.0,,,45.0,0.0,0.0,0.0
2017-01-05,2017-01-01,Brand A - CA - EN,Display,Display - Equity,CA,CAD,Who What Wear,Equity,Brand A,,,,,,,0.0,,0.0,,,,0.0,0.0,,,2.0,0.0,,
